,STATE_CODE,COUNTY_CODE,AVG_FIRE_SIZE,MOST_COMMON_CAUSE,counts
0,1,1,8.656976744186046,Debris Burning,49
1,1,3,13.45299401197604,Arson,106
2,1,5,10.365116279069767,Debris Burning,26
3,1,7,17.467796610169493,Arson,49
4,1,9,11.0,Debris Burning,14
5,1,11,24.220000000000002,Arson,21
6,1,13,6.541176470588233,Debris Burning,18
7,1,15,27.796875,Arson,22
8,1,17,13.631578947368421,Arson,17
9,1,19,27.3247311827957,Arson,79
10,1,21,7.897752808988765,Arson,35
11,1,23,8.673684210526316,Debris Burning,20
12,1,25,8.30294117647059,Debris Burning,13
13,1,27,24.96951219512195,Arson,26
14,1,29,30.786036036036037,Arson,100
15,1,31,13.0,Debris Burning,6
16,1,33,5.144666666666666,Arson,18
17,1,35,18.597368421052625,Arson,35
18,1,37,12.946808510638299,Debris Burning,23
19,1,39,34.31290322580645,Debris Burning,13
20,1,41,4.373684210526317,Debris Burning,14
21,1,43,3.0894736842105264,Debris Burning,11
22,1,45,3.5454545454545454,Debris Burning,5
23,1,47,14.700000000000001,Debris Burning,17
24,1,49,17.75,Arson,10
25,1,51,5.358823529411765,Debris Burning,27
26,1,53,12.215384615384618,Debris Burning,30
27,1,55,22.5,Arson,30
28,1,57,7.692307692307692,Arson,10
29,1,59,10.211538461538462,Arson,21
30,1,61,9.666666666666666,Debris Burning,2
31,1,63,6.61470588235294,Debris Burning,6
32,1,65,7.26774193548387,Debris Burning,20
33,1,67,9.64565217391304,Debris Burning,10
34,1,69,4.7749999999999995,Debris Burning,6
35,1,71,29.137096774193548,Debris Burning,20
36,1,73,12.760000000000002,Arson,44
37,1,75,3.4200000000000004,Debris Burning,3
38,1,77,5.776756756756757,Debris Burning,35
39,1,79,9.714255319148936,Arson,29
40,1,81,21.5,Debris Burning,5
41,1,83,7.583333333333333,Debris Burning,5
42,1,85,20.127027027027022,Debris Burning,20
43,1,87,39.33690476190476,Arson,48
44,1,89,8.411538461538461,Debris Burning,10
45,1,91,10.521052631578948,Debris Burning,14
46,1,93,16.012500000000003,Arson,30
47,1,95,5.75,Debris Burning,2
48,1,97,10.969863013698628,Arson,225
49,1,99,14.459259259259264,Debris Burning,12
50,1,101,8.35,Debris Burning,6
51,1,103,9.24,Equipment Use,2
52,1,105,8.77948717948718,Debris Burning,19
53,1,107,6.668181818181818,Debris Burning,5
54,1,109,24.04375,Debris Burning,10
55,1,111,5.433333333333333,Debris Burning,19
56,1,113,17.49066666666667,Debris Burning,44
57,1,117,14.34814814814815,Arson,26
58,1,119,6.077272727272727,Debris Burning,7
59,1,121,16.512109375,Arson,61
60,1,123,9.357777777777779,Debris Burning,21
61,1,125,31.821212121212117,Debris Burning,14
62,1,127,11.004999999999999,Arson,23
63,1,129,25.01853932584269,Arson,57
64,1,131,8.397619047619054,Debris Burning,18
65,1,133,16.181818181818183,Arson,16
66,2,280,0.5,Lightning,1
67,4,1,85.10617021276599,Lightning,75
68,4,3,6.261842105263158,Campfire,23
69,4,5,36.43322436849838,Lightning,569
70,4,7,37.89416666666686,Lightning,108
71,4,9,1843.4875,Lightning,11
72,4,11,397.7276595744681,Lightning,40
73,4,13,162.73684210526312,Miscellaneous,20
74,4,15,12.256441717791342,Lightning,144
75,4,17,2.5533333333333332,Lightning,26
76,4,19,0.18571428571428575,Campfire,6
77,4,21,16.25,Campfire,3
78,4,23,18.57608695652174,Campfire,17
79,4,25,874.5304316546773,Lightning,71
80,4,27,24.185,Miscellaneous,10
81,5,1,40.5,Debris Burning,3
82,5,3,10.869565217391305,Arson,8
83,5,5,50.125,Arson,7
84,5,7,26.25,Miscellaneous,4
85,5,9,18.714285714285715,Debris Burning,15
86,5,11,7.2727272727272725,Arson,9
87,5,13,11.3,Debris Burning,5
88,5,15,23.272727272727273,Debris Burning,5
89,5,17,60.0,Smoking,1
90,5,19,5.933333333333334,Debris Burning,15
91,5,23,15.363636363636363,Arson,6
92,5,25,6.7894736842105265,Arson,8
93,5,27,39.291666666666664,Debris Burning,8
94,5,29,11.435897435897436,Arson,30
95,5,31,8.4,Debris Burning,5
96,5,33,7.285714285714286,Debris Burning,7
97,5,37,56.0,Debris Burning,1
98,5,39,6.235294117647059,Debris Burning,6
99,5,43,5.409090909090909,Miscellaneous,7
100,5,45,11.714285714285714,Debris Burning,22
101,5,47,11.333333333333334,Debris Burning,3
102,5,49,16.0,Debris Burning,40
103,5,51,4.104210526315789,Debris Burning,10
104,5,53,11.435897435897436,Debris Burning,16
105,5,55,19.333333333333332,Debris Burning,3
106,5,57,7.277777777777778,Arson,8
107,5,59,5.232142857142857,Debris Burning,27
108,5,61,10.6,Arson,16
109,5,63,16.314285714285713,Arson,24
110,5,65,33.84905660377358,Arson,27
111,5,67,52.142857142857146,Arson,4
112,5,69,11.931034482758621,Arson,19
113,5,71,5.533333333333333,Debris Burning,9
114,5,73,8.75,Debris Burning,3
115,5,75,15.857142857142858,Debris Burning,3
116,5,79,5.1,Equipment Use,3
117,5,81,8.222222222222221,Debris Burning,4
118,5,83,18.636363636363637,Debris Burning,15
119,5,85,31.857142857142858,Debris Burning,5
120,5,87,42.8675,Arson,11
121,5,89,48.72727272727273,Arson,17
122,5,91,53.60606060606061,Debris Burning,16
123,5,95,30.8,Debris Burning,3
124,5,99,11.173913043478262,Arson,11
125,5,101,30.200000000000003,Miscellaneous,7
126,5,103,2.5714285714285716,Arson,16
127,5,105,6.58625,Debris Burning,10
128,5,107,3.0,Debris Burning,1
129,5,109,8.642857142857142,Railroad,6
130,5,111,7.0,Arson,1
131,5,113,13.819999999999999,Debris Burning,3
132,5,115,2.1333333333333333,Debris Burning,7
133,5,119,7.545454545454546,Debris Burning,4
134,5,121,11.947368421052632,Debris Burning,14
135,5,123,3.8333333333333335,Debris Burning,3
136,5,125,4.175,Debris Burning,18
137,5,127,6.944444444444445,Debris Burning,10
138,5,129,40.60526315789474,Arson,27
