,STATE_CODE,COUNTY_CODE,AVG_FIRE_SIZE,MOST_COMMON_CAUSE,counts
0,1,1,6.390697674418605,Debris Burning,26
1,1,3,19.005925925925904,Arson,79
2,1,5,7.0375000000000005,Debris Burning,5
3,1,7,10.8,Arson,21
4,1,9,7.8125,Debris Burning,20
5,1,11,14.35,Debris Burning,3
6,1,13,5.289361702127657,Arson,16
7,1,15,9.76818181818182,Arson,16
8,1,17,7.392857142857143,Arson,9
9,1,19,25.272549019607844,Arson,37
10,1,21,3.0326530612244897,Debris Burning,33
11,1,23,5.0,Debris Burning,8
12,1,25,3.185714285714286,Debris Burning,4
13,1,27,9.6875,Arson,10
14,1,29,30.52777777777778,Arson,44
15,1,31,1.75,Debris Burning,1
16,1,33,1.8416666666666668,Debris Burning,10
17,1,35,7.973170731707319,Debris Burning,18
18,1,37,9.9,Arson,7
19,1,39,9.549999999999997,Debris Burning,9
20,1,41,7.375,Debris Burning,3
21,1,43,1.875,Debris Burning,11
22,1,45,4.0,Equipment Use,1
23,1,47,6.0249999999999995,Debris Burning,5
24,1,49,15.727272727272727,Arson,7
25,1,51,2.6194736842105266,Debris Burning,18
26,1,53,9.991489361702133,Arson,17
27,1,55,6.04,Debris Burning,11
28,1,57,8.354166666666666,Arson,8
29,1,59,12.21904761904762,Arson,15
30,1,61,6.5875,Debris Burning,5
31,1,63,6.666666666666667,Arson,3
32,1,65,3.155555555555556,Debris Burning,11
33,1,67,12.100000000000001,Debris Burning,5
34,1,69,10.66,Debris Burning,3
35,1,71,18.657894736842106,Debris Burning,10
36,1,73,5.64,Arson,33
37,1,75,9.007142857142858,Arson,8
38,1,77,4.358363636363636,Arson,34
39,1,79,12.304054054054054,Arson,25
40,1,81,8.6,Debris Burning,6
41,1,83,11.0,Debris Burning,4
42,1,85,2.5687499999999996,Debris Burning,10
43,1,87,6.432258064516129,Arson,11
44,1,89,20.7,Arson,1
45,1,91,6.593333333333334,Debris Burning,7
46,1,93,7.122222222222222,Arson,22
47,1,95,12.5,Debris Burning,5
48,1,97,17.196264367816084,Arson,120
49,1,99,5.8842105263157904,Debris Burning,7
50,1,101,15.142857142857142,Debris Burning,4
51,1,103,3.6666666666666665,Equipment Use,1
52,1,105,10.09,Debris Burning,7
53,1,107,8.0,Arson,4
54,1,109,4.793333333333334,Debris Burning,6
55,1,111,4.527777777777778,Debris Burning,16
56,1,113,5.554545454545455,Arson,17
57,1,117,10.4625,Arson,35
58,1,119,14.033333333333333,Debris Burning,2
59,1,121,14.933854166666668,Arson,53
60,1,123,7.379166666666666,Arson,14
61,1,125,8.113636363636363,Arson,10
62,1,127,5.697619047619048,Arson,27
63,1,129,18.725714285714282,Arson,51
64,1,131,5.885,Debris Burning,7
65,1,133,17.225,Arson,14
66,4,1,0.5596153846153858,Lightning,94
67,4,3,111.98026315789481,Campfire,32
68,4,5,15.321454545454634,Lightning,452
69,4,7,0.5,Arson,1
70,4,9,1.0791666666666668,Lightning,31
71,4,11,254.4734042553191,Lightning,93
72,4,13,4.82,Equipment Use,4
73,4,15,3.2536231884058067,Lightning,115
74,4,17,0.3895833333333332,Lightning,27
75,4,19,6871.099999999999,Campfire,4
76,4,21,11.36,Miscellaneous,2
77,4,23,142.64814814814815,Campfire,16
78,4,25,3.273333333333333,Lightning,22
