,STATE_CODE,COUNTY_CODE,AVG_FIRE_SIZE,MOST_COMMON_CAUSE,counts
0,1,1,3.7174603174603176,Debris Burning,41
1,1,3,22.06518518518517,Arson,85
2,1,5,30.96153846153846,Arson,6
3,1,7,12.461666666666668,Arson,25
4,1,9,7.858333333333333,Debris Burning,13
5,1,11,17.027272727272727,Arson,11
6,1,13,12.312962962962967,Debris Burning,20
7,1,15,17.095588235294116,Arson,25
8,1,17,6.0978260869565215,Arson,13
9,1,19,28.478494623655912,Arson,72
10,1,21,6.729411764705882,Debris Burning,28
11,1,23,7.391304347826087,Debris Burning,15
12,1,25,6.2250000000000005,Debris Burning,12
13,1,27,17.94193548387097,Arson,23
14,1,29,38.75735294117647,Arson,58
15,1,31,7.858333333333333,Arson,7
16,1,33,4.862051282051281,Arson,18
17,1,35,7.508163265306123,Arson,21
18,1,37,12.178571428571429,Debris Burning,13
19,1,39,11.219999999999997,Debris Burning,11
20,1,41,7.187499999999998,Debris Burning,8
21,1,43,10.301724137931034,Debris Burning,16
22,1,45,4.875,Smoking,2
23,1,47,4.496551724137931,Debris Burning,23
24,1,49,26.666666666666668,Arson,41
25,1,51,7.985714285714287,Debris Burning,18
26,1,53,30.024657534246565,Arson,33
27,1,55,14.621621621621621,Arson,25
28,1,57,13.875,Arson,10
29,1,59,17.094594594594593,Arson,29
30,1,61,7.4375,Debris Burning,5
31,1,63,4.43103448275862,Arson,10
32,1,65,4.43157894736842,Debris Burning,20
33,1,67,81.83333333333333,Equipment Use,1
34,1,69,8.4,Arson,2
35,1,71,13.841666666666667,Arson,26
36,1,73,8.386567164179105,Arson,52
37,1,75,4.545833333333333,Debris Burning,10
38,1,77,6.225757575757576,Debris Burning,52
39,1,79,11.426388888888889,Arson,17
40,1,81,8.40625,Debris Burning,6
41,1,83,3.25,Debris Burning,4
42,1,85,6.5125,Debris Burning,8
43,1,87,26.37906976744186,Arson,20
44,1,89,5.196153846153847,Debris Burning,6
45,1,91,10.84,Debris Burning,11
46,1,93,11.22777777777778,Arson,24
47,1,95,9.321428571428571,Arson,10
48,1,97,37.15248868778281,Arson,157
49,1,99,9.085714285714289,Debris Burning,25
50,1,101,7.571428571428571,Debris Burning,2
51,1,103,10.058461538461538,Arson,7
52,1,105,11.03875,Debris Burning,19
53,1,107,10.61111111111111,Debris Burning,4
54,1,109,13.965625,Debris Burning,8
55,1,111,3.9269230769230767,Debris Burning,13
56,1,113,16.70689655172414,Debris Burning,18
57,1,117,18.670312499999994,Arson,37
58,1,119,4.818181818181818,Debris Burning,7
59,1,121,13.554022988505745,Debris Burning,37
60,1,123,6.474324324324325,Arson,20
61,1,125,15.62962962962963,Arson,18
62,1,127,10.114285714285714,Arson,47
63,1,129,34.71222222222222,Arson,59
64,1,131,8.442857142857141,Debris Burning,12
65,1,133,4.401428571428571,Debris Burning,10
66,2,110,0.36000000000000004,Campfire,7
67,2,122,2.9285714285714284,Campfire,3
68,2,130,0.6333333333333333,Children,4
69,2,201,0.7999999999999999,Campfire,2
70,2,220,21.89642857142858,Campfire,7
71,2,261,11.4,Campfire,1
72,2,280,0.1625,Campfire,4
73,4,1,1.1401315789473672,Lightning,48
74,4,3,39.554761904761904,Campfire,23
75,4,5,22.537924528301982,Lightning,336
76,4,7,177.20305343511384,Lightning,98
77,4,9,33.10434782608696,Lightning,14
78,4,11,51.66730769230768,Lightning,47
79,4,12,151.13333333333335,Miscellaneous,2
80,4,13,4811.419892473119,Miscellaneous,52
81,4,15,831.6626126126146,Lightning,156
82,4,17,8.391463414634153,Lightning,26
83,4,19,46.07884615384615,Lightning,12
84,4,21,713.475,Miscellaneous,12
