FIRE_CODE,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,COUNTY,COUNTY_CODE,FIPS_NAME,STATE_NAME,COUNTY_NAME,STATE_CODE
2300,LATE,1998,1998-03-24,83,1725.0,Miscellaneous,1998-03-25,84.0,930.0,1.6,B,35.33333333,-111.53333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,CLOVER,1998,1998-05-23,143,1615.0,Campfire,1998-05-23,143.0,1830.0,0.4,B,34.515,-111.365,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,HIGHFIVE,1998,1998-01-20,20,1550.0,Campfire,1998-01-20,20.0,1610.0,0.1,A,34.44166667,-111.49333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,WEST,1998,1998-05-19,139,1130.0,Campfire,1998-05-19,139.0,1140.0,0.5,B,34.55833333,-111.40166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,DAZE,1998,1998-05-22,142,1530.0,Campfire,1998-05-22,142.0,1730.0,1.5,B,34.71666667,-111.24166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,BATTLE,1998,1998-05-24,144,1630.0,Campfire,1998-05-25,145.0,500.0,1.0,B,34.53,-111.24166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,BLAZE,1998,1998-05-25,145,1345.0,Campfire,1998-05-25,145.0,1515.0,0.3,B,34.48666667,-111.295,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,WILLOW,1998,1998-05-26,146,1200.0,Campfire,1998-05-27,147.0,730.0,2.0,B,34.55833333,-111.40166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,MUD,1998,1998-05-27,147,1645.0,Smoking,1998-05-27,147.0,1715.0,0.1,A,34.54333333,-111.24166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,LONG,1998,1998-05-28,148,1420.0,Smoking,1998-05-28,148.0,1530.0,0.1,A,34.53,-111.33,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,TOMS,1998,1998-05-28,148,1645.0,Miscellaneous,1998-05-28,148.0,2000.0,1.0,B,34.55833333,-111.40166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,ELK,1998,1998-05-30,150,1430.0,Campfire,1998-05-30,150.0,1500.0,0.1,A,34.60166667,-111.18833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,ROCK,1998,1998-06-02,153,1045.0,Campfire,1998-06-02,153.0,1130.0,0.1,A,34.57166667,-111.225,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BALD,1998,1998-06-07,158,650.0,Campfire,1998-06-07,158.0,1030.0,1.0,B,34.615,-111.31333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,JOHNSON,1998,1998-06-07,158,1245.0,Miscellaneous,1998-06-07,158.0,1500.0,0.3,B,34.42666667,-111.33666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BLUE,1998,1998-06-07,158,1400.0,Campfire,1998-06-07,158.0,1500.0,0.2,A,34.57166667,-111.225,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,BLY,1998,1998-06-07,158,1305.0,Campfire,1998-06-07,158.0,1500.0,0.3,B,34.645,-111.11666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,SMOKE,1998,1998-06-14,165,1230.0,Miscellaneous,1998-06-14,165.0,1430.0,0.1,A,34.47166667,-111.45333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BAKER,1998,1998-06-18,169,920.0,Campfire,1998-06-18,169.0,1030.0,0.1,A,34.455,-111.35333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BROKEN,1998,1998-06-19,170,1645.0,Miscellaneous,1998-06-19,170.0,1845.0,0.1,A,34.83666667,-111.75,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,HICKS,1998,1998-06-21,172,1430.0,Campfire,1998-06-21,172.0,1500.0,0.1,A,34.5,-111.43666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,CLEAR,1998,1998-06-22,173,600.0,Campfire,1998-06-23,174.0,1200.0,23.0,C,34.515,-111.20666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BACK,1998,1998-06-22,173,615.0,Campfire,1998-06-22,173.0,1100.0,0.5,B,34.54333333,-111.40166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BUCK,1998,1998-06-22,173,1505.0,Miscellaneous,1998-06-22,173.0,1700.0,0.5,B,34.70166667,-111.47166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,PEEWEE,1998,1998-06-23,174,1400.0,Campfire,1998-06-23,174.0,1500.0,0.1,A,34.44166667,-111.35333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,SAND,1998,1998-06-24,175,945.0,Miscellaneous,1998-06-26,177.0,1800.0,272.0,D,34.455,-111.45833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BUCKET,1998,1998-06-24,175,1200.0,Campfire,1998-06-24,175.0,1345.0,0.1,A,34.58666667,-111.18833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,KINDER,1998,1998-06-24,175,1500.0,Smoking,1998-06-24,175.0,1630.0,0.1,A,34.48666667,-111.295,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,STRAW,1998,1998-06-25,176,1420.0,Equipment Use,1998-06-25,176.0,1800.0,1.5,B,34.42666667,-111.49333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,MILLER,1998,1998-06-28,179,600.0,Children,1998-06-28,179.0,1700.0,6.0,B,34.53,-111.27666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,P.T.,1998,1998-06-05,156,800.0,Campfire,1998-06-05,156.0,1100.0,0.3,B,35.09166667,-111.59166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,SKELETON,1998,1998-06-01,152,1330.0,Miscellaneous,1998-06-01,152.0,1530.0,0.1,A,34.9,-111.62666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,FERN,1998,1998-07-21,202,1042.0,Lightning,1998-07-28,209.0,1029.0,0.1,A,35.29166667,-111.65833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,LENOX,1998,1998-05-28,148,1221.0,Smoking,1998-05-28,148.0,2200.0,7.0,B,35.34333333,-111.56666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,YUMMY,1998,1998-05-31,151,907.0,Campfire,1998-05-31,151.0,1030.0,0.1,A,35.285,-111.48166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,SUNSET,1998,1998-06-20,171,1342.0,Campfire,1998-06-20,171.0,1445.0,0.1,A,35.24833333,-111.605,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,ROAD,1998,1998-06-27,178,942.0,Railroad,1998-06-27,178.0,1015.0,0.2,A,35.21666667,-111.54833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,TOWER,1998,1998-07-01,182,850.0,Campfire,1998-07-01,182.0,1015.0,0.1,A,35.24333333,-111.60333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,DRY,1998,1998-07-09,190,1236.0,Lightning,1998-07-17,198.0,1200.0,0.1,A,35.27166667,-111.62333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,STUMP,1998,1998-04-04,94,900.0,Campfire,1998-04-04,94.0,1030.0,0.1,A,35.335,-111.46666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,ARROW,1998,1998-04-08,98,1200.0,Campfire,1998-04-08,98.0,1230.0,0.1,A,35.20166667,-111.41,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,OLD,1998,1998-04-15,105,1610.0,Children,1998-04-15,105.0,1730.0,0.1,A,35.27666667,-111.52333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,STUMPY,1998,1998-04-21,111,802.0,Campfire,1998-04-21,111.0,845.0,0.1,A,35.285,-111.47666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,WALNUT,1998,1998-05-17,137,1439.0,Smoking,1998-05-17,137.0,2300.0,2.0,B,35.16333333,-111.54833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,CINDER,1998,1998-05-24,144,710.0,Campfire,1998-05-24,144.0,900.0,0.1,A,35.31,-111.52333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,PINNACLE,1998,1998-05-26,146,1421.0,Campfire,1998-05-26,146.0,1530.0,0.1,A,35.32833333,-111.51,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,CRATER,1998,1998-05-27,147,800.0,Campfire,1998-05-27,147.0,930.0,0.1,A,35.335,-111.47333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,LOG,1998,1998-05-31,151,815.0,Campfire,1998-05-31,151.0,945.0,0.1,A,35.285,-111.47833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,COUNTRY,1998,1998-05-31,151,1531.0,Campfire,1998-05-31,151.0,1730.0,0.2,A,35.225,-111.565,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,SLAYTON,1998,1998-06-07,158,837.0,Campfire,1998-06-07,158.0,1000.0,0.1,A,35.27833333,-111.48166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,A-1,1998,1998-06-07,158,1311.0,Miscellaneous,1998-06-07,158.0,1500.0,0.5,B,35.21,-111.73166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BUZZ,1998,1998-06-12,163,857.0,Campfire,1998-06-12,163.0,1000.0,0.1,A,35.16833333,-111.55,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,TRASH,1998,1998-06-13,164,811.0,Campfire,1998-06-13,164.0,930.0,0.1,A,35.185,-111.55,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,VISTA,1998,1998-06-15,166,1354.0,Campfire,1998-06-15,166.0,1630.0,0.4,B,35.02333333,-111.74333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,COOP,1998,1998-06-17,168,1206.0,Smoking,1998-06-17,168.0,1430.0,0.5,B,35.345,-111.77833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BUCK,1998,1998-06-18,169,1413.0,Miscellaneous,1998-06-18,169.0,1600.0,0.1,A,35.3,-111.53,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,RANCH,1998,1998-06-19,170,1205.0,Miscellaneous,1998-06-19,170.0,1430.0,0.5,B,35.28333333,-111.71333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,CAMPBELL,1998,1998-06-21,172,1234.0,Campfire,1998-06-21,172.0,1415.0,0.2,A,35.2,-111.565,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,LAKE,1998,1998-06-25,176,1526.0,Children,1998-06-26,177.0,1000.0,4.8,B,35.30666667,-111.53,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,RAIL,1998,1998-06-27,178,938.0,Railroad,1998-06-27,178.0,1000.0,0.2,A,35.215,-111.55166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BOWL,1998,1998-06-30,181,500.0,Campfire,1998-06-30,181.0,1700.0,1.8,B,35.29166667,-111.70666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,CAMPER,1998,1998-07-03,184,2205.0,Campfire,1998-07-04,185.0,15.0,0.3,B,35.04166667,-111.74833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,SNOW,1998,1998-07-10,191,525.0,Smoking,1998-07-10,191.0,1700.0,0.1,A,35.275,-111.71333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,PIPELINE,1998,1998-07-12,193,1154.0,Children,1998-07-12,193.0,1600.0,1.0,B,35.22833333,-111.62333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,PIT,1998,1998-07-17,198,1423.0,Campfire,1998-07-17,198.0,1530.0,0.1,A,35.20333333,-111.56666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,YELLOW,1998,1998-07-18,199,1451.0,Lightning,1998-07-18,199.0,1700.0,0.1,A,35.09833333,-111.83666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,HIKE,1998,1998-07-20,201,730.0,Lightning,1998-07-20,201.0,1400.0,0.1,A,35.25833333,-111.63833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,POCKET,1998,1998-07-20,201,748.0,Lightning,1998-07-28,209.0,959.0,0.3,B,34.97333333,-111.75,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,LINE,1998,1998-07-21,202,827.0,Lightning,1998-07-21,202.0,930.0,0.1,A,35.34666667,-111.51666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,TOP,1998,1998-07-21,202,848.0,Lightning,1998-07-28,209.0,1029.0,0.1,A,35.31666667,-111.42666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,TRICK,1998,1998-07-21,202,1330.0,Lightning,1998-07-28,209.0,1029.0,0.1,A,35.36,-111.43166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,LIGHT,1998,1998-07-21,202,1516.0,Lightning,1998-07-21,202.0,1519.0,0.1,A,35.32166667,-111.53666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,DISTRICT,1998,1998-07-21,202,1553.0,Lightning,1998-07-21,202.0,1600.0,0.1,A,35.22666667,-111.58333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,SNAG,1998,1998-07-21,202,1603.0,Lightning,1998-07-23,204.0,1330.0,0.1,A,35.35,-111.76666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,VAN,1998,1998-07-22,203,1150.0,Lightning,1998-07-22,203.0,1330.0,0.1,A,35.26333333,-111.69666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,HAYWIRE,1998,1998-07-23,204,1528.0,Lightning,1998-07-28,209.0,959.0,0.1,A,35.48833333,-111.425,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,DUMP,1998,1998-07-27,208,1651.0,Lightning,1998-07-27,208.0,1800.0,0.1,A,35.30333333,-111.50333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,ROUNDUP,1998,1998-07-27,208,1400.0,Lightning,1998-07-27,208.0,1500.0,0.1,A,34.81333333,-111.48,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,POISON,1998,1998-07-27,208,1020.0,Lightning,1998-07-27,208.0,1300.0,0.2,A,34.42666667,-111.33666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,UGLY,1998,1998-07-29,210,1600.0,Lightning,1998-07-29,210.0,1800.0,0.1,A,34.5,-111.26,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,ADLOCK,1998,1998-07-19,200,700.0,Lightning,1998-07-19,200.0,1200.0,0.5,B,34.5,-111.31333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,RIDGE,1998,1998-07-19,200,600.0,Lightning,1998-07-19,200.0,830.0,0.3,B,34.60166667,-111.18833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,POINT,1998,1998-07-20,201,750.0,Lightning,1998-07-20,201.0,900.0,0.1,A,34.53,-111.41833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,CAT,1998,1998-07-21,202,600.0,Lightning,1998-07-21,202.0,900.0,0.1,A,34.47166667,-111.41833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,HUSKY,1998,1998-07-21,202,930.0,Lightning,1998-07-21,202.0,1500.0,0.1,A,34.47166667,-111.15333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,FROG,1998,1998-07-22,203,1450.0,Lightning,1998-07-22,203.0,1730.0,0.1,A,34.48666667,-111.24166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,WALK,1998,1998-07-23,204,820.0,Lightning,1998-07-23,204.0,1200.0,0.2,A,34.71666667,-111.47166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BA,1998,1998-07-23,204,900.0,Lightning,1998-07-23,204.0,1045.0,0.1,A,34.71666667,-111.47166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,WELL,1998,1998-07-25,206,1305.0,Lightning,1998-07-25,206.0,1500.0,0.5,B,34.55833333,-111.33,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,ISLAND,1998,1998-07-10,191,1430.0,Lightning,1998-07-10,191.0,1800.0,1.0,B,34.55833333,-111.41833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,U-BAR,1998,1998-07-16,197,805.0,Lightning,1998-07-16,197.0,1100.0,1.0,B,34.48666667,-111.20666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,LOW,1998,1998-07-18,199,1425.0,Lightning,1998-07-18,199.0,1515.0,0.1,A,34.57166667,-111.38333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,FORTY,1998,1998-07-18,199,1430.0,Lightning,1998-07-18,199.0,1730.0,0.1,A,34.515,-111.41833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,CAN,1998,1998-07-19,200,600.0,Lightning,1998-07-19,200.0,900.0,0.1,A,34.48666667,-111.41833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,ANTELOPE,1998,1998-07-19,200,715.0,Lightning,1998-07-19,200.0,730.0,0.1,A,34.65833333,-111.33,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,DRAW,1998,1998-07-19,200,715.0,Lightning,1998-07-19,200.0,1400.0,0.2,A,34.63,-111.20666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,HOSPITAL,1998,1998-07-19,200,1615.0,Lightning,1998-07-19,200.0,1625.0,0.1,A,34.41166667,-111.14333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BLIND,1998,1998-07-19,200,2000.0,Lightning,1998-07-20,201.0,700.0,0.1,A,34.645,-111.34833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,KIDNEY,1998,1998-07-20,201,730.0,Lightning,1998-07-20,201.0,1400.0,0.1,A,34.515,-111.45333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,JACKS,1998,1998-07-20,201,815.0,Lightning,1998-07-20,201.0,930.0,0.1,A,34.71666667,-111.38333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,JACKSON,1998,1998-07-22,203,915.0,Lightning,1998-07-22,203.0,1000.0,0.1,A,34.77333333,-111.47166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,CISTERN,1998,1998-07-08,189,1630.0,Arson,1998-07-08,189.0,1715.0,0.1,A,35.10333333,-111.63333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,MARSHALL,1998,1998-07-18,199,1800.0,Miscellaneous,1998-07-18,199.0,2100.0,0.5,B,35.11333333,-111.53666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,PUMP,1998,1998-07-19,200,700.0,Campfire,1998-07-19,200.0,900.0,0.1,A,35.06166667,-111.71333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,CHRISTENSEN,1998,1998-07-20,201,630.0,Lightning,1998-07-20,201.0,900.0,0.1,A,34.95333333,-111.68,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,CANYON,1998,1998-07-20,201,930.0,Lightning,1998-07-20,201.0,1330.0,0.2,A,35.15,-111.61,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,ASHURST,1998,1998-07-21,202,630.0,Lightning,1998-07-21,202.0,1100.0,0.1,A,35.03333333,-111.45,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,BREAKFAST,1998,1998-07-21,202,730.0,Lightning,1998-07-21,202.0,900.0,0.1,A,35.035,-111.60166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,JAMES,1998,1998-07-21,202,1015.0,Lightning,1998-07-21,202.0,1400.0,0.1,A,35.03833333,-111.68666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,LITTLE,1998,1998-06-25,176,1530.0,Smoking,1998-06-25,176.0,1630.0,0.1,A,35.11333333,-111.67166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,MOUNTIANAIR,1998,1998-07-01,182,2000.0,Miscellaneous,1998-07-01,182.0,2130.0,0.1,A,35.075,-111.66833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,ERIE,1998,1998-07-04,185,630.0,Miscellaneous,1998-07-04,185.0,1000.0,0.2,A,35.08,-111.66,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,CYCLE,1998,1998-07-04,185,1145.0,Miscellaneous,1998-07-04,185.0,1230.0,0.1,A,34.90166667,-111.45833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,KELLY,1998,1998-06-13,164,915.0,Campfire,1998-06-13,164.0,1030.0,0.2,A,35.05666667,-111.70166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,SUNDAY,1998,1998-06-14,165,1530.0,Campfire,1998-06-14,165.0,1615.0,0.1,A,35.05666667,-111.71833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,SEVEN,1998,1998-06-14,165,1530.0,Miscellaneous,1998-06-14,165.0,1615.0,0.1,A,35.05666667,-111.71833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,MUNDS,1998,1998-06-15,166,1200.0,Miscellaneous,1998-06-15,166.0,1330.0,0.1,A,34.92,-111.56666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,FRONTIER,1998,1998-06-24,175,715.0,Campfire,1998-06-24,175.0,800.0,0.1,A,35.13666667,-111.65166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2300,SPAM,1998,1998-06-24,175,1600.0,Campfire,1998-06-24,175.0,1800.0,0.1,A,35.11333333,-111.53166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
2761,HIGHWAY,1998,1998-06-25,176,1130.0,Equipment Use,1998-06-25,176.0,1230.0,0.5,B,34.89833333,-111.64,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0368,LITTLE,1998,1998-06-22,173,1100.0,Smoking,1998-06-22,173.0,1800.0,2.3,B,34.38166667,-110.80166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,MOSS,1998,1998-06-29,180,830.0,Campfire,1998-06-29,180.0,1600.0,0.3,B,34.295,-110.85333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,POINT,1998,1998-06-29,180,1800.0,Miscellaneous,1998-06-29,180.0,1930.0,0.1,A,34.295,-110.85333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,SARDINE,1998,1998-07-09,190,1430.0,Lightning,1998-07-09,190.0,1700.0,0.1,A,34.31333333,-110.88,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,RYAN,1998,1998-07-11,192,1500.0,Lightning,1998-07-12,193.0,1000.0,3.0,B,34.375,-110.81333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,HOUCH,1998,1998-07-20,201,1000.0,Lightning,1998-07-21,202.0,1700.0,2.0,B,34.48833333,-110.76166667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,ALDER,1998,1998-05-23,143,1204.0,Campfire,1998-05-23,143.0,1330.0,0.1,A,34.46333333,-110.91333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,CANYON,1998,1998-05-25,145,1313.0,Campfire,1998-05-25,145.0,1354.0,0.1,A,34.405,-111.01333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,FIVEMILE,1998,1998-05-25,145,1455.0,Campfire,1998-05-25,145.0,1519.0,0.1,A,34.41,-110.985,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,RIM,1998,1998-05-25,145,1508.0,Campfire,1998-05-25,145.0,1547.0,0.1,A,34.33666667,-110.97666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
,HART,1998,1998-05-28,148,1140.0,Campfire,1998-05-28,148.0,2030.0,1.0,B,34.47333333,-110.97333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,BEAR,1998,1998-05-30,150,1443.0,Campfire,1998-05-30,150.0,1558.0,0.1,A,34.41833333,-111.01333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,WILLOW,1998,1998-06-07,158,1430.0,Campfire,1998-06-07,158.0,1500.0,0.1,A,34.40166667,-111.01333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,WEST,1998,1998-06-17,168,1540.0,Smoking,1998-06-17,168.0,1640.0,0.1,A,34.39,-110.995,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,WOODS,1998,1998-06-20,171,1200.0,Campfire,1998-06-20,171.0,1330.0,0.1,A,34.34333333,-110.97,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,QUARTER,1998,1998-06-20,171,1415.0,Smoking,1998-06-20,171.0,1515.0,0.1,A,34.41166667,-111.005,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,BEAVER RIDGE,1998,1998-06-20,171,1520.0,Smoking,1998-06-20,171.0,1545.0,0.1,A,34.40666667,-111.00666667,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,BCL,1998,1998-06-21,172,1145.0,Smoking,1998-06-21,172.0,1215.0,0.1,A,34.39,-111.015,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,ARIZONA,1998,1998-06-21,172,1253.0,Smoking,1998-06-21,172.0,1516.0,0.2,A,34.41,-111.00833333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,CARR,1998,1998-06-22,173,1330.0,Campfire,1998-06-22,173.0,1500.0,0.1,A,34.37333333,-110.985,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,LAKE,1998,1998-06-22,173,1605.0,Campfire,1998-06-22,173.0,1650.0,0.1,A,34.39666667,-111.005,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,CROOK,1998,1998-06-26,177,1609.0,Miscellaneous,1998-06-26,177.0,1700.0,0.1,A,34.31666667,-110.925,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,RIDGE,1998,1998-06-28,179,1224.0,Campfire,1998-06-28,179.0,1401.0,0.1,A,34.40666667,-111.00333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,CAN,1998,1998-06-28,179,1245.0,Campfire,1998-06-28,179.0,1434.0,0.1,A,34.40666667,-111.00333333,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
0000,YON,1998,1998-06-29,180,1430.0,Campfire,1998-06-29,180.0,1807.0,0.2,A,34.38166667,-111.02,5.0,USFS,5.0,5,Coconino,Arizona,Coconino,4
