,STATE_CODE,COUNTY_CODE,AVG_FIRE_SIZE,MOST_COMMON_CAUSE,counts
0,1,1,4.528333333333333,Miscellaneous,13
1,1,3,35.86820652173913,Miscellaneous,70
2,1,5,14.061764705882354,Miscellaneous,15
3,1,7,21.304000000000002,Debris Burning,8
4,1,9,21.48076923076923,Debris Burning,8
5,1,11,19.02173913043478,Miscellaneous,13
6,1,13,11.879761904761908,Debris Burning,16
7,1,15,56.71212121212121,Debris Burning,10
8,1,17,11.706896551724139,Debris Burning,14
9,1,19,109.42857142857143,Arson,24
10,1,21,5.245,Debris Burning,26
11,1,23,5.261029411764707,Miscellaneous,32
12,1,25,29.197727272727278,Miscellaneous,9
13,1,27,19.319999999999997,Debris Burning,7
14,1,29,43.78125,Arson,21
15,1,31,17.814705882352943,Debris Burning,5
16,1,33,19.9,Miscellaneous,6
17,1,35,18.96195652173913,Miscellaneous,24
18,1,37,11.796296296296294,Miscellaneous,8
19,1,39,7.983333333333333,Miscellaneous,9
20,1,41,6.041666666666667,Debris Burning,7
21,1,43,16.075,Debris Burning,4
22,1,45,3.54375,Miscellaneous,6
23,1,47,5.26,Debris Burning,14
24,1,49,35.199999999999996,Miscellaneous,12
25,1,51,8.960869565217392,Debris Burning,17
26,1,53,49.38125,Miscellaneous,23
27,1,55,23.5625,Arson,8
28,1,57,6.3277777777777775,Debris Burning,7
29,1,59,10.054545454545455,Arson,6
30,1,61,10.942307692307692,Debris Burning,9
31,1,63,12.386363636363637,Debris Burning,5
32,1,65,4.744642857142856,Debris Burning,14
33,1,67,20.94,Debris Burning,8
34,1,69,11.509090909090908,Miscellaneous,8
35,1,71,21.166666666666668,Debris Burning,7
36,1,73,102.64166666666667,Miscellaneous,21
37,1,75,5.30625,Debris Burning,7
38,1,77,10.875,Arson,8
39,1,79,139.9090909090909,Debris Burning,7
40,1,81,17.221153846153847,Debris Burning,11
41,1,83,11.833333333333334,Debris Burning,2
42,1,85,24.37,Miscellaneous,5
43,1,87,48.89366197183098,Debris Burning,26
44,1,89,5.75,Debris Burning,2
45,1,91,13.723529411764705,Miscellaneous,11
46,1,93,4.302380952380952,Debris Burning,9
47,1,95,10.626666666666667,Miscellaneous,4
48,1,97,37.083333333333336,Miscellaneous,61
49,1,99,9.317857142857141,Miscellaneous,14
50,1,101,15.5625,Debris Burning,4
51,1,103,6.777777777777778,Debris Burning,5
52,1,105,11.816249999999998,Debris Burning,11
53,1,107,17.176923076923075,Debris Burning,7
54,1,109,14.639583333333334,Miscellaneous,12
55,1,111,20.325,Debris Burning,9
56,1,113,24.376744186046512,Debris Burning,12
57,1,115,12.90625,Debris Burning,9
58,1,117,6.475499999999999,Debris Burning,8
59,1,119,4.55,Debris Burning,6
60,1,121,14.661111111111108,Debris Burning,40
61,1,123,20.532692307692308,Debris Burning,8
62,1,125,6.604166666666667,Debris Burning,11
63,1,127,14.413333333333334,Debris Burning,22
64,1,129,27.832692307692305,Miscellaneous,36
65,1,131,5.044827586206897,Debris Burning,10
66,1,133,5.617647058823529,Arson,8
67,4,1,14.5825,Missing/Undefined,3
68,4,3,13.30955056179775,Missing/Undefined,69
69,4,5,0.75,Lightning,16
70,4,7,0.1,Lightning,1
71,4,9,11.330000000000002,Missing/Undefined,11
72,4,11,4.8500000000000005,Missing/Undefined,2
73,4,12,3.12,Campfire,1
74,4,13,8.926666666666666,Miscellaneous,7
75,4,15,220.97478260869494,Lightning,75
76,4,17,0.15,Missing/Undefined,1
77,4,19,109.95333333333332,Missing/Undefined,15
78,4,21,8.146363636363633,Missing/Undefined,16
79,4,23,150.075,Lightning,4
80,4,25,19.78809523809524,Equipment Use,6
81,4,27,1.3916666666666666,Campfire,5
82,5,1,65.75,Debris Burning,2
83,5,3,7.787272727272726,Arson,13
84,5,5,23.95909090909091,Arson,9
85,5,7,87.98571428571428,Arson,12
86,5,9,21.0,Debris Burning,7
87,5,11,19.198181818181816,Lightning,18
88,5,13,16.04242424242424,Debris Burning,17
89,5,15,16.654545454545453,Debris Burning,8
90,5,17,0.55,Arson,1
91,5,19,11.446666666666667,Lightning,14
92,5,23,6.724137931034483,Arson,16
93,5,25,11.881250000000001,Debris Burning,12
94,5,27,15.613636363636362,Miscellaneous,44
95,5,29,12.883333333333333,Arson,8
96,5,33,4.437837837837837,Equipment Use,9
97,5,39,18.621428571428574,Lightning,13
98,5,41,0.55,Debris Burning,1
99,5,43,9.763636363636365,Debris Burning,15
100,5,45,11.490322580645163,Debris Burning,12
101,5,47,5.290625,Debris Burning,12
102,5,49,13.18888888888889,Debris Burning,18
103,5,51,7.001612903225807,Debris Burning,36
104,5,53,3.9507246376811596,Debris Burning,37
105,5,55,1.0,Debris Burning,1
106,5,57,10.055882352941177,Arson,29
107,5,59,5.933333333333334,Debris Burning,44
108,5,61,26.82083333333333,Miscellaneous,23
109,5,63,30.34634146341463,Arson,18
110,5,65,40.02033898305084,Debris Burning,27
111,5,67,70.05000000000001,Arson,2
112,5,69,7.033333333333333,Debris Burning,30
113,5,71,7.0055555555555555,Debris Burning,7
114,5,73,13.292105263157895,Debris Burning,12
115,5,75,10.181818181818182,Miscellaneous,5
116,5,79,6.015,Debris Burning,9
117,5,81,18.173809523809524,Miscellaneous,14
118,5,83,14.432142857142859,Debris Burning,15
119,5,85,10.333333333333334,Equipment Use,1
120,5,87,73.11111111111111,Debris Burning,4
121,5,89,43.21052631578947,Debris Burning,8
122,5,91,15.109782608695651,Debris Burning,20
123,5,95,55.0,Arson,2
124,5,99,8.96923076923077,Lightning,29
125,5,101,2.875,Miscellaneous,8
126,5,103,9.0125,Arson,48
127,5,105,16.004,Debris Burning,6
128,5,109,20.92105263157895,Lightning,18
129,5,113,14.55,Debris Burning,8
130,5,115,6.489189189189189,Debris Burning,15
131,5,117,1.0,Debris Burning,1
132,5,119,12.222222222222221,Debris Burning,13
133,5,121,22.176470588235293,Debris Burning,13
134,5,125,12.828048780487807,Arson,31
135,5,127,23.681818181818183,Arson,7
136,5,129,44.53684210526315,Arson,20
137,5,131,16.073170731707318,Arson,10
138,5,133,14.616279069767444,Arson,13
139,5,135,14.303703703703706,Debris Burning,12
140,5,137,13.206666666666667,Arson,8
141,5,139,6.1482758620689655,Miscellaneous,52
142,5,141,28.884375000000002,Arson,11
143,5,143,9.308695652173913,Debris Burning,13
144,5,145,13.814634146341465,Debris Burning,26
145,5,149,9.791666666666666,Debris Burning,11
146,6,1,12.501147540983583,Missing/Undefined,55
147,6,3,40.55,Smoking,1
148,6,5,2.4047916666666658,Miscellaneous,15
149,6,7,2.0552427184466016,Missing/Undefined,47
150,6,9,11.459210526315792,Debris Burning,37
151,6,11,5.85,Missing/Undefined,4
152,6,13,2.135677655677658,Missing/Undefined,54
153,6,15,0.2413333333333334,Missing/Undefined,6
154,6,17,0.7500000000000001,Debris Burning,43
155,6,19,5.1620142180094675,Missing/Undefined,124
156,6,21,0.75,Missing/Undefined,1
157,6,23,8.735696202531646,Missing/Undefined,32
