,STATE_CODE,COUNTY_CODE,AVG_FIRE_SIZE,MOST_COMMON_CAUSE,counts
0,1,1,4.378787878787878,Campfire,13
1,1,3,18.55700636942675,Debris Burning,245
2,1,5,9.77692307692308,Campfire,18
3,1,7,7.550847457627125,Debris Burning,74
4,1,9,9.237837837837839,Campfire,22
5,1,11,12.71,Debris Burning,17
6,1,13,7.989743589743587,Campfire,19
7,1,15,11.180281690140845,Debris Burning,31
8,1,17,5.089655172413791,Campfire,26
9,1,19,14.002439024390245,Debris Burning,36
10,1,21,5.904385964912283,Debris Burning,57
11,1,23,10.397727272727273,Campfire,23
12,1,25,3.68,Campfire,10
13,1,27,11.093478260869563,Debris Burning,26
14,1,29,13.670481927710844,Debris Burning,147
15,1,31,6.303571428571428,Campfire,14
16,1,33,10.443243243243243,Campfire,18
17,1,35,11.817105263157893,Debris Burning,41
18,1,37,12.401818181818182,Debris Burning,28
19,1,39,6.9818181818181815,Campfire,18
20,1,41,3.7222222222222214,Campfire,24
21,1,43,27.072222222222223,Campfire,8
22,1,45,2.488235294117647,Campfire,10
23,1,47,4.303703703703704,Campfire,13
24,1,49,30.2,Debris Burning,7
25,1,51,2.9175438596491223,Campfire,42
26,1,53,7.642105263157898,Debris Burning,58
27,1,55,13.75,Debris Burning,9
28,1,57,4.754411764705885,Debris Burning,26
29,1,59,27.5,Debris Burning,7
30,1,61,2.2333333333333334,Debris Burning,7
31,1,63,4.757692307692308,Debris Burning,8
32,1,65,3.124137931034483,Debris Burning,14
33,1,67,2.6333333333333333,Campfire,4
34,1,69,2.975,Campfire,6
35,1,71,9.368181818181817,Debris Burning,29
36,1,73,10.056962025316455,Debris Burning,101
37,1,75,8.193181818181818,Campfire,16
38,1,77,3.992307692307693,Campfire,7
39,1,79,13.565517241379311,Debris Burning,20
40,1,81,4.864705882352942,Campfire,8
41,1,83,6.455555555555556,Campfire,14
42,1,85,11.50952380952381,Campfire,10
43,1,87,12.792727272727273,Debris Burning,33
44,1,89,9.7,Campfire,3
45,1,91,4.13103448275862,Campfire,14
46,1,93,7.444827586206896,Campfire,16
47,1,95,3.2777777777777777,Campfire,8
48,1,97,17.827707006369444,Debris Burning,215
49,1,99,4.2858974358974375,Campfire,34
50,1,101,11.200000000000001,Campfire,10
51,1,103,8.845454545454546,Campfire,14
52,1,105,3.218604651162791,Campfire,14
