,STATE_CODE,COUNTY_CODE,AVG_FIRE_SIZE,MOST_COMMON_CAUSE,counts
0,4,1,2.286792452830186,Lightning,31
1,4,3,38.55964912280697,Campfire,31
2,4,5,1.6674897119341614,Lightning,303
3,4,7,1.5,Miscellaneous,1
4,4,9,28.759999999999998,Lightning,27
5,4,11,6.611627906976742,Lightning,40
6,4,13,49.60625,Equipment Use,9
7,4,15,4.678787878787894,Lightning,143
8,4,17,0.7246753246753251,Lightning,36
9,4,19,2.9705882352941155,Lightning,25
10,4,21,5.0,Miscellaneous,1
11,4,23,21.139999999999997,Campfire,11
12,4,25,4.042,Equipment Use,19
13,4,27,3.6800000000000006,Miscellaneous,5
14,6,1,0.1,Equipment Use,1
15,6,3,0.2,Lightning,2
16,6,5,0.5874999999999998,Equipment Use,7
17,6,7,156.3569230769231,Arson,18
18,6,9,1.1000000000000003,Equipment Use,16
19,6,11,0.75,Miscellaneous,2
20,6,15,0.8,Campfire,2
21,6,17,2.100787401574807,Miscellaneous,44
22,6,19,2.2,Equipment Use,6
23,6,23,15.112000000000009,Miscellaneous,10
24,6,25,9.05,Miscellaneous,1
25,6,27,6.71875,Equipment Use,5
26,6,29,13.643859649122808,Equipment Use,19
27,6,31,30.0,Equipment Use,1
28,6,33,8.675862068965515,Equipment Use,11
29,6,35,848.1348314606757,Lightning,54
30,6,37,0.6941176470588235,Miscellaneous,10
31,6,39,1.6545454545454552,Miscellaneous,4
32,6,43,7.721428571428571,Equipment Use,6
33,6,45,3.3259259259259246,Equipment Use,12
34,6,47,0.2,Equipment Use,1
35,6,49,41.458064516129014,Lightning,23
36,6,51,5.262499999999997,Lightning,14
37,6,53,1.2499999999999998,Equipment Use,6
38,6,55,2.7230769230769236,Equipment Use,6
39,6,57,0.6318840579710149,Equipment Use,23
40,6,61,2.7218181818181795,Equipment Use,15
41,6,63,0.65,Campfire,3
42,6,65,16.590575916230375,Equipment Use,71
43,6,69,8.5,Equipment Use,1
44,6,71,1.246938775510205,Equipment Use,24
45,6,73,3.8569343065693555,Campfire,36
46,6,79,0.39000000000000007,Equipment Use,4
47,6,83,0.7000000000000001,Miscellaneous,3
48,6,85,0.3,Equipment Use,2
49,6,89,12.927058823529405,Miscellaneous,23
50,6,91,21.45757575757576,Lightning,22
51,6,93,2.0080645161290325,Lightning,40
52,6,95,0.3,Lightning,1
53,6,97,0.6285714285714287,Powerline,2
54,6,99,0.5,Equipment Use,1
55,6,103,13.034210526315798,Equipment Use,19
56,6,105,0.3399999999999998,Arson,7
57,6,107,9.389999999999997,Equipment Use,4
58,6,109,1.0580645161290323,Miscellaneous,24
59,6,113,0.225,Equipment Use,2
60,6,115,1.0230769230769232,Miscellaneous,4
61,8,7,0.13333333333333333,Lightning,5
62,8,13,0.6052631578947366,Campfire,10
63,8,15,0.35000000000000003,Lightning,4
64,8,19,0.09999999999999999,Lightning,3
65,8,21,1.0666666666666667,Lightning,3
66,8,27,10.0,Lightning,1
67,8,29,0.1733333333333334,Lightning,14
68,8,33,1.0,Lightning,1
69,8,37,0.4057142857142856,Lightning,26
70,8,43,2.042105263157895,Lightning,17
71,8,45,0.8406250000000004,Lightning,63
72,8,47,0.10000000000000002,Lightning,3
73,8,49,1.0699999999999998,Lightning,4
74,8,51,15.649999999999999,Lightning,8
75,8,53,0.16666666666666666,Lightning,3
76,8,57,10.042857142857143,Lightning,7
77,8,59,0.1,Lightning,1
78,8,67,1.4625,Lightning,7
79,8,69,0.48095238095238113,Lightning,30
80,8,77,3.070769230769229,Lightning,53
81,8,79,0.39999999999999997,Lightning,7
82,8,81,13.065408805031415,Lightning,156
83,8,83,0.2833333333333334,Lightning,6
84,8,85,13.123913043478277,Lightning,45
85,8,91,0.1,Campfire,2
86,8,97,1.0,Powerline,1
87,8,101,0.1,Lightning,1
88,8,103,21.353080568720436,Lightning,208
89,8,105,5.033333333333333,Lightning,3
90,8,107,55.943478260869554,Lightning,19
91,8,109,0.31,Lightning,9
92,8,111,0.10000000000000002,Lightning,3
93,8,113,12.024999999999999,Lightning,10
94,8,117,0.1,Missing/Undefined,1
95,8,119,4.375,Lightning,4
96,8,123,571.0,Lightning,2
97,9,1,1.3636363636363635,Miscellaneous,6
98,9,3,0.8931818181818181,Arson,10
99,9,5,5.218656716417911,Miscellaneous,26
100,9,7,4.6,Miscellaneous,4
101,9,9,2.4537500000000003,Miscellaneous,35
102,9,11,11.0,Miscellaneous,4
103,9,13,3.6,Arson,2
104,9,15,5.2272727272727275,Debris Burning,5
105,12,1,10.601408450704227,Railroad,23
106,12,3,9.366292134831465,Equipment Use,51
107,12,5,3.973417721518987,Railroad,24
108,12,7,10.592000000000002,Railroad,15
109,12,9,93.0932584269663,Equipment Use,41
110,12,11,2088.475,Lightning,14
111,12,13,20.858333333333334,Railroad,7
112,12,15,30.303141361256554,Lightning,79
113,12,17,19.87899159663864,Equipment Use,40
114,12,19,10.546913580246914,Railroad,38
115,12,21,13.997115384615382,Lightning,45
116,12,23,4.181443298969077,Railroad,45
117,12,27,6.849999999999999,Railroad,23
118,12,29,17.26181818181818,Equipment Use,23
119,12,31,2.2818181818181813,Equipment Use,24
120,12,33,20.913432835820885,Railroad,31
121,12,35,1.9683333333333326,Lightning,33
122,12,37,15.193750000000003,Equipment Use,21
123,12,39,5.957692307692307,Railroad,20
124,12,41,13.639285714285716,Railroad,15
125,12,43,381.95454545454555,Railroad,17
126,12,45,41.16538461538461,Lightning,12
127,12,47,4.702564102564102,Railroad,18
128,12,49,26.439999999999998,Miscellaneous,13
129,12,51,10.853846153846158,Railroad,40
130,12,53,5.391304347826087,Railroad,17
131,12,55,31.781300813008126,Railroad,45
132,12,57,62.761224489795914,Lightning,22
133,12,59,2.504255319148936,Equipment Use,17
134,12,61,158.07297297297302,Railroad,15
135,12,63,4.95,Railroad,38
136,12,65,5.67,Railroad,15
137,12,67,1677.702857142857,Equipment Use,13
138,12,69,89.50659340659342,Lightning,33
139,12,71,26.499999999999996,Lightning,62
140,12,73,24.019999999999996,Railroad,9
141,12,75,5.059523809523814,Lightning,62
142,12,77,10.71875,Railroad,5
143,12,79,5.2297872340425515,Railroad,19
144,12,81,60.847058823529416,Lightning,10
145,12,83,23.37114093959731,Railroad,64
146,12,85,32.315217391304344,Lightning,21
147,12,86,53.57499999999999,Equipment Use,62
148,12,87,0.14500000000000005,Miscellaneous,10
149,12,89,16.592307692307692,Railroad,9
150,12,91,4.378571428571428,Railroad,23
151,12,93,252.29148936170196,Railroad,31
152,12,95,87.82857142857142,Lightning,29
153,12,97,167.91538461538465,Lightning,26
154,12,99,352.13880597014924,Lightning,22
155,12,101,18.73837209302325,Lightning,29
156,12,103,5.285714285714286,Railroad,4
157,12,105,106.51968503936997,Railroad,81
158,12,107,6.366292134831462,Equipment Use,30
159,12,109,5.860416666666666,Lightning,18
160,12,111,9.237500000000002,Railroad,19
161,12,113,3.083333333333336,Railroad,61
162,12,115,78.77880794701996,Lightning,81
