,STATE_CODE,COUNTY_CODE,AVG_FIRE_SIZE,MOST_COMMON_CAUSE,counts
0,1,1,9.181250000000007,Miscellaneous,42
1,1,3,23.275480769230757,Miscellaneous,62
2,1,5,10.280434782608692,Miscellaneous,19
3,1,7,14.916176470588239,Miscellaneous,27
4,1,9,14.934782608695658,Miscellaneous,42
5,1,11,7.444117647058822,Miscellaneous,16
6,1,13,8.938888888888894,Miscellaneous,35
7,1,15,129.24137931034483,Miscellaneous,14
8,1,17,11.782608695652174,Miscellaneous,17
9,1,19,27.935294117647064,Miscellaneous,23
10,1,21,6.010784313725493,Miscellaneous,43
11,1,23,5.014864864864864,Miscellaneous,34
12,1,25,8.60588235294118,Miscellaneous,27
13,1,27,22.266666666666666,Miscellaneous,21
14,1,29,27.545161290322586,Arson,17
15,1,31,9.5375,Miscellaneous,7
16,1,33,3.5972222222222205,Miscellaneous,17
17,1,35,13.713953488372095,Miscellaneous,41
18,1,37,14.3,Miscellaneous,14
19,1,39,15.722972972972975,Miscellaneous,27
20,1,41,10.11315789473684,Miscellaneous,18
21,1,43,13.768421052631583,Miscellaneous,32
22,1,45,2.4535714285714287,Miscellaneous,12
23,1,47,27.468181818181822,Miscellaneous,18
24,1,49,9.544202898550735,Miscellaneous,59
25,1,51,7.657142857142856,Miscellaneous,25
26,1,53,12.593220338983052,Miscellaneous,52
27,1,55,8.123999999999999,Miscellaneous,19
28,1,57,13.392000000000003,Miscellaneous,20
29,1,59,49.780645161290316,Miscellaneous,20
30,1,61,3.155263157894737,Miscellaneous,13
31,1,63,11.857894736842104,Miscellaneous,16
32,1,65,7.837209302325586,Miscellaneous,32
33,1,67,4.232142857142858,Miscellaneous,10
34,1,69,17.10625,Miscellaneous,5
35,1,71,13.225925925925926,Miscellaneous,24
36,1,73,11.599695121951227,Miscellaneous,68
37,1,75,8.753809523809522,Miscellaneous,18
38,1,77,11.718518518518522,Miscellaneous,18
39,1,79,17.022580645161298,Miscellaneous,25
