,STATE_CODE,COUNTY_CODE,AVG_FIRE_SIZE,MOST_COMMON_CAUSE,counts
0,1,1,3.6000000000000005,Debris Burning,16
1,1,3,15.458955223880597,Arson,39
2,1,5,15.8875,Arson,8
3,1,7,15.316969696969705,Debris Burning,12
4,1,9,6.052380952380952,Debris Burning,15
5,1,11,27.60625,Arson,8
6,1,13,2.7968749999999996,Debris Burning,14
7,1,15,15.351785714285715,Arson,12
8,1,17,12.268518518518519,Debris Burning,13
9,1,19,17.078048780487805,Arson,27
10,1,21,7.425862068965519,Debris Burning,36
11,1,23,4.654545454545453,Miscellaneous,11
12,1,25,4.817999999999999,Debris Burning,11
13,1,27,22.833333333333332,Debris Burning,8
14,1,29,27.34375,Arson,23
15,1,31,5.54,Debris Burning,7
16,1,33,3.621666666666666,Debris Burning,12
17,1,35,14.542857142857141,Debris Burning,17
18,1,37,17.41904761904762,Debris Burning,11
19,1,39,5.7695454545454545,Debris Burning,11
20,1,41,7.322222222222221,Debris Burning,9
21,1,43,5.4875,Debris Burning,8
22,1,45,6.3,Debris Burning,4
23,1,47,11.512820512820511,Debris Burning,25
24,1,49,11.652941176470588,Arson,12
25,1,51,8.141176470588237,Debris Burning,7
26,1,53,10.597530864197534,Debris Burning,35
27,1,55,8.0,Arson,12
28,1,57,8.323076923076922,Debris Burning,7
29,1,59,9.517857142857142,Arson,6
30,1,61,10.319999999999999,Equipment Use,3
31,1,63,10.19047619047619,Smoking,7
32,1,65,2.0075757575757582,Debris Burning,17
33,1,67,7.077777777777778,Debris Burning,5
34,1,69,5.7444444444444445,Miscellaneous,4
35,1,71,12.066666666666666,Arson,8
36,1,73,7.878333333333333,Arson,45
37,1,75,4.6375,Debris Burning,7
38,1,77,4.893421052631578,Debris Burning,17
39,1,79,11.963888888888889,Arson,7
40,1,81,31.083333333333332,Debris Burning,3
41,1,83,5.123076923076923,Debris Burning,8
42,1,85,2.8500000000000005,Debris Burning,14
43,1,87,10.070425531914895,Arson,21
44,1,89,1.6071428571428572,Debris Burning,6
45,1,91,5.3352941176470585,Debris Burning,12
46,1,93,7.5228947368421055,Debris Burning,19
47,1,95,10.711538461538462,Debris Burning,6
48,1,97,17.024460431654674,Arson,87
49,1,99,13.988571428571428,Debris Burning,21
50,1,101,4.014285714285714,Debris Burning,12
51,1,103,6.277777777777778,Debris Burning,5
52,1,105,9.91029411764706,Debris Burning,25
53,1,107,3.8333333333333335,Debris Burning,8
54,1,109,4.275,Debris Burning,4
55,1,111,6.451515151515152,Debris Burning,14
56,1,113,24.466176470588238,Debris Burning,19
57,1,115,15.333333333333334,Debris Burning,9
58,1,117,11.359210526315788,Debris Burning,18
59,1,119,7.55,Debris Burning,2
60,1,121,14.787777777777778,Debris Burning,37
61,1,123,7.040322580645161,Debris Burning,12
62,1,125,8.683653846153847,Debris Burning,17
63,1,127,7.528985507246377,Arson,53
64,1,129,16.945454545454545,Arson,21
65,1,131,10.542307692307691,Debris Burning,14
66,1,133,34.342424242424244,Arson,21
67,2,110,0.1,Debris Burning,1
68,2,122,0.13999999999999999,Arson,2
69,2,280,0.10000000000000002,Campfire,2
70,4,1,1.304901960784314,Lightning,25
71,4,3,302.030612244898,Lightning,13
72,4,5,52.17537688442219,Lightning,269
73,4,7,0.9586516853932593,Lightning,57
74,4,9,240.9391304347827,Lightning,16
75,4,11,1336.5727272727274,Lightning,10
76,4,12,0.45,Missing/Undefined,3
77,4,13,17.595531914893616,Miscellaneous,20
78,4,15,0.5252631578947375,Lightning,41
79,4,17,0.9122222222222226,Lightning,25
80,4,19,629.5571428571429,Lightning,7
81,4,21,0.51,Miscellaneous,2
82,4,23,970.6075000000001,Lightning,9
83,4,25,94.9572380952382,Campfire,36
84,4,27,12.737500000000002,Campfire,22
85,5,1,16.0,Debris Burning,1
86,5,3,8.88888888888889,Debris Burning,5
87,5,5,21.571428571428573,Arson,5
88,5,7,9.333333333333334,Arson,4
89,5,9,9.8,Debris Burning,4
90,5,11,13.03448275862069,Lightning,8
91,5,13,13.8,Arson,7
92,5,15,8.142857142857142,Debris Burning,5
93,5,19,10.25,Lightning,5
94,5,23,26.142857142857142,Arson,3
95,5,25,9.857142857142858,Debris Burning,3
96,5,27,3.272727272727273,Debris Burning,3
97,5,29,10.166666666666666,Arson,4
98,5,31,8.0,Debris Burning,4
99,5,33,10.535714285714286,Debris Burning,17
100,5,37,3.5,Arson,1
101,5,39,7.653846153846154,Arson,8
102,5,43,7.35,Arson,9
103,5,45,5.875,Debris Burning,4
104,5,47,25.25,Debris Burning,3
105,5,49,6.0,Debris Burning,16
106,5,51,6.484,Debris Burning,16
107,5,53,3.2,Debris Burning,18
108,5,57,29.153846153846153,Arson,6
109,5,59,8.08695652173913,Debris Burning,20
110,5,61,6.25,Debris Burning,4
111,5,63,7.857142857142857,Debris Burning,4
112,5,65,24.5,Debris Burning,8
113,5,67,282.0,Debris Burning,1
114,5,69,5.090909090909091,Debris Burning,8
115,5,71,2.56875,Arson,7
116,5,73,36.0,Arson,12
117,5,75,15.5,Arson,1
118,5,77,3.6666666666666665,Equipment Use,1
119,5,79,6.7,Lightning,4
120,5,81,2.0,Equipment Use,1
121,5,83,3.65,Debris Burning,4
122,5,85,2.0,Debris Burning,1
123,5,87,50.385714285714286,Arson,5
124,5,89,7.7272727272727275,Arson,4
125,5,91,8.447368421052632,Arson,18
126,5,95,4.0,Arson,1
127,5,99,28.24,Arson,8
128,5,101,69.275,Debris Burning,2
129,5,103,2.86046511627907,Arson,16
130,5,105,5.214285714285714,Arson,11
131,5,107,0.77,Equipment Use,1
132,5,109,10.2,Lightning,2
133,5,113,10.433333333333334,Arson,3
134,5,115,11.226666666666667,Arson,6
135,5,119,6.428571428571429,Debris Burning,4
136,5,121,82.33333333333333,Debris Burning,3
137,5,123,6.5,Arson,1
138,5,125,3.6774193548387095,Arson,17
139,5,127,6.409375,Arson,7
140,5,129,68.48333333333333,Arson,13
141,5,131,19.083333333333332,Debris Burning,6
142,5,133,3.8333333333333335,Arson,2
143,5,135,6.4,Debris Burning,3
144,5,137,2.0,Debris Burning,1
145,5,139,5.081081081081081,Miscellaneous,14
146,5,141,7.833333333333333,Arson,4
147,5,143,23.75,Debris Burning,7
148,5,145,26.3125,Debris Burning,13
149,5,147,53.666666666666664,Debris Burning,2
150,5,149,11.4,Miscellaneous,6
151,6,3,12.384999999999998,Lightning,9
152,6,5,57.642857142857146,Campfire,5
153,6,7,237.07277777777776,Lightning,15
154,6,9,3.556,Equipment Use,3
155,6,11,1.5,Miscellaneous,1
156,6,15,925.6568421052631,Campfire,5
157,6,17,2.9773033707865144,Campfire,31
158,6,19,125.45450000000001,Lightning,38
159,6,21,1207.7438095238094,Lightning,19
160,6,23,85.60944444444449,Lightning,28
161,6,25,6.325000000000001,Equipment Use,3
162,6,27,43.28684210526316,Lightning,10
163,6,29,989.3644736842105,Miscellaneous,17
164,6,33,1165.385294117647,Lightning,9
165,6,35,225.2245614035089,Lightning,34
166,6,37,225.99357142857144,Equipment Use,52
167,6,39,14.952727272727282,Campfire,14
168,6,41,303.0,Missing/Undefined,1
169,6,43,3699.875,Lightning,4
170,6,45,512.32,Lightning,8
171,6,49,0.6680952380952384,Lightning,85
172,6,51,24.266666666666673,Lightning,15
173,6,53,18243.62142857143,Miscellaneous,5
174,6,55,55.5,Lightning,2
175,6,57,82.00133333333332,Campfire,16
176,6,59,3367.9444444444443,Miscellaneous,4
177,6,61,490.10952380952386,Miscellaneous,13
178,6,63,413.4996190476191,Lightning,50
179,6,65,18.21918367346939,Miscellaneous,26
180,6,67,6400.0,Missing/Undefined,1
181,6,69,1054.0,Lightning,1
182,6,71,22.16495575221237,Miscellaneous,48
